id,пол,возраст,предпочтение,пройденные_курсы,количество_курсов,оценка
1997,М,36,Языки программирования,GameDev JavaScript - Od wisielca do platformówki,18,10
1998,М,45,Графический дизайн,Дизайн инфографики и визуализации данных,8,7
1998,М,45,Графический дизайн,Визуализация в Библиотеке,8,1
1998,М,45,Графический дизайн,Дизайн и визуальные составляющие социальных сетей,8,6
1998,М,45,Графический дизайн,Практический курс по digital-дизайну от evilUnion,8,2
1998,М,45,Графический дизайн,Основы дизайна интерфейсов,8,9
1998,М,45,Графический дизайн,Figma — это просто! Бесплатный курс по веб-дизайну с практикой,8,10
1998,М,45,Графический дизайн,Высшая математика для абитуриентов разных специальностей,8,9
1998,М,45,Графический дизайн,ЕГЭ 2025. Математика. Базовый уровень. Уравнения,8,10
1999,М,23,Графический дизайн,Основы дизайна интерфейсов,11,10
1999,М,23,Графический дизайн,Практический курс по digital-дизайну от evilUnion,11,10
1999,М,23,Графический дизайн,Роспись на джинсах,11,10
1999,М,23,Графический дизайн,Figma — это просто! Бесплатный курс по веб-дизайну с практикой,11,9
1999,М,23,Графический дизайн,Уроки фотошопа,11,9
1999,М,23,Графический дизайн,Введение в дизайн,11,10
1999,М,23,Графический дизайн,Photoshop для веб-дизайнера в 2024.,11,7
1999,М,23,Графический дизайн,Цифровая история искусства: новая реальность культуры,11,9
1999,М,23,Графический дизайн,ЕГЭ по математике 2025 Базовый уровень (полный курс),11,4
1999,М,23,Графический дизайн,Как заработать на нейросетях: создание текстов,11,10
